id,longitude,latitude,gps_height,quality_group,district_code,region_code,extraction_type,waterpoint_type
23444,36.35089109,-11.18232164,744,good,5,10,swn 80,hand pump
23445,38.91118329,-7.34222432,107,good,43,60,nira/tanira,hand pump
23446,38.86594883,-10.25220286,430,good,53,80,nira/tanira,hand pump
23448,38.69970838,-5.13054792,169,good,3,4,gravity,communal standpipe
23449,36.25480443,-6.96137369,0,good,1,1,gravity,communal standpipe multiple
23450,33.40718491,-4.16593748,0,salty,2,14,other,other
23452,35.52906437,-7.82505979,1504,good,1,11,nira/tanira,hand pump
23453,32.80162865,-5.02478824,0,good,6,14,other,communal standpipe
23454,34.87030644,-8.77077673,1654,good,2,11,submersible,communal standpipe
23455,35.46340655,-7.49671982,749,good,1,11,gravity,communal standpipe
23456,38.71435472,-5.13612669,225,good,3,4,other,other
23457,36.80864599,-3.47756059,1000,good,2,2,gravity,communal standpipe
23458,33.90513715,-1.44872765,1202,good,6,20,submersible,communal standpipe multiple
23459,38.29041011,-4.89845181,390,good,2,4,gravity,communal standpipe
23460,33.05594378,-8.96151122,0,good,6,12,nira/tanira,hand pump
23461,35.94238202,-6.01560334,0,good,5,1,mono,communal standpipe multiple
23464,31.53414737,-1.44264328,0,good,2,18,swn 80,hand pump
23465,39.12516209,-10.87275281,353,good,33,90,gravity,other
23466,34.70106976,-8.30068649,0,good,7,12,gravity,communal standpipe
23468,34.16991034,-1.38610571,1224,salty,6,20,submersible,communal standpipe multiple
23469,30.64979041,-2.51388357,0,good,30,18,gravity,communal standpipe
23470,34.82903617,-5.73178664,1279,good,3,13,submersible,communal standpipe
23471,35.72544541,-3.81488004,970,good,1,21,nira/tanira,hand pump
23472,34.64006131,-4.85052438,1483,good,4,13,india mark ii,hand pump
23473,30.84128085,-3.64298364,1293,good,1,16,gravity,communal standpipe
23474,34.85712779,-11.13650701,1547,good,3,10,gravity,communal standpipe
23475,0,-2.00E-08,0,salty,1,17,other,other
23476,32.73473217,-5.77885941,0,good,5,14,other,communal standpipe multiple
23477,33.29369137,-3.42668678,0,good,8,17,other,other
23478,38.34356075,-6.40912287,237,good,1,6,ksb,communal standpipe
23479,39.33587914,-10.65527352,446,good,33,90,submersible,communal standpipe
23480,30.01704985,-4.33516446,1331,good,2,16,gravity,communal standpipe
23481,36.9570013,-3.23687708,1353,good,7,2,gravity,communal standpipe
23482,37.05080042,-10.66340731,583,good,1,10,other - swn 81,hand pump
23483,38.65773023,-5.21881225,151,salty,3,4,afridev,hand pump
23486,32.79961137,-8.98636163,0,good,6,12,nira/tanira,hand pump
23487,39.67084351,-10.44990663,144,salty,23,80,ksb,communal standpipe multiple
23488,0,-2.00E-08,0,salty,1,17,swn 80,hand pump
23490,33.56201558,-9.2667679,0,good,4,12,gravity,communal standpipe
23491,32.26904664,-4.40363136,0,colored,4,14,nira/tanira,hand pump
23493,36.68382424,-3.31692565,594,good,2,2,gravity,other
23494,37.66872059,-3.18892891,1067,good,1,3,gravity,communal standpipe multiple
23495,35.83800806,-3.25750525,1659,good,30,24,gravity,communal standpipe
23496,30.22047264,-4.33282204,1441,good,2,16,other,other
23497,39.73779897,-10.55089458,229,salty,1,99,mono,communal standpipe multiple
23498,36.8967079,-6.98759624,497,good,1,5,nira/tanira,hand pump
23499,34.41071439,-1.56806261,1214,salty,2,20,other - rope pump,hand pump
23500,37.10753905,-3.28057375,1059,good,7,3,gravity,communal standpipe
23501,35.87804247,-10.24012203,1024,good,5,10,swn 80,hand pump
23506,33.94429624,-1.97639307,1286,good,4,20,other,other
23507,31.1640505,-1.41312499,0,good,1,18,gravity,communal standpipe
23508,37.77153287,-7.2383305,427,unknown,2,5,gravity,communal standpipe
23509,33.48898741,-3.71104306,0,salty,8,17,swn 80,hand pump
23510,35.47987676,-7.44793806,743,good,1,11,gravity,communal standpipe
23512,32.11159177,-2.39168398,0,good,5,19,nira/tanira,hand pump
23514,36.6145519,-6.95834975,0,good,1,1,nira/tanira,hand pump
23515,35.10230149,-9.54783446,1694,good,4,11,gravity,communal standpipe
23517,38.99386369,-8.47380696,182,salty,13,80,nira/tanira,hand pump
23518,33.21364438,-2.10983656,1149,colored,4,20,other,hand pump
23519,32.17244285,-3.64330972,0,good,5,17,other,other
23521,34.92843909,-11.1152025,1549,good,3,10,gravity,communal standpipe
23523,36.97934809,-3.35258508,1156,good,7,2,gravity,communal standpipe
23525,36.71565628,-3.35064833,1524,good,2,2,gravity,communal standpipe
23527,34.41454873,-1.77076814,1352,good,2,20,nira/tanira,hand pump
23529,39.80624816,-7.86667784,-33,salty,63,60,nira/tanira,hand pump
23531,35.03556183,-4.64923429,1597,good,2,13,mono,communal standpipe
23532,36.71261172,-8.94900908,423,good,4,5,swn 80,hand pump
23533,30.10425164,-4.59927737,1300,good,2,16,gravity,communal standpipe
23535,36.42825067,-3.23160348,1943,good,1,2,gravity,communal standpipe
23536,30.12010256,-4.66041942,1271,good,2,16,submersible,other
23537,35.669465,-4.26270694,1384,good,1,21,afridev,hand pump
23538,31.47644797,-1.61304067,0,good,2,18,other,other
23540,35.30113055,-4.63537849,1442,salty,2,21,submersible,communal standpipe
23541,33.99921867,-9.44605364,0,good,3,12,gravity,communal standpipe
23543,33.93354832,-9.64613004,0,good,3,12,gravity,communal standpipe
23545,33.65741684,-9.3442932,0,good,4,12,gravity,communal standpipe
23546,35.1056599,-8.25110519,1672,good,2,11,india mark ii,hand pump
23547,38.28044772,-4.6643448,1738,good,1,4,gravity,communal standpipe
23548,34.70827749,-1.81995272,1615,salty,2,20,other - swn 81,hand pump
23549,37.09596371,-3.17806295,1374,good,7,3,gravity,communal standpipe
23550,33.92960598,-9.45322646,0,good,3,12,gravity,communal standpipe
23551,30.13921862,-4.32299383,1384,good,2,16,gravity,communal standpipe multiple
23553,32.79382811,-9.13070825,0,good,6,12,swn 80,hand pump
23554,34.81685815,-9.03380247,1797,good,4,11,gravity,communal standpipe
23555,0,-2.00E-08,0,good,1,17,swn 80,hand pump
23556,38.2044305,-4.81783792,400,good,2,4,gravity,communal standpipe
23558,38.07886467,-4.47944287,498,good,3,3,gravity,communal standpipe
23559,30.10847097,-4.58611666,1305,good,2,16,gravity,communal standpipe
23560,37.19477207,-3.26731612,1173,good,5,3,gravity,communal standpipe
23561,33.54861443,-3.59170013,0,good,7,17,afridev,hand pump
23562,31.74026367,-1.47344135,0,good,2,18,gravity,communal standpipe
23563,37.59815494,-3.0315285,1568,good,1,3,gravity,communal standpipe
23565,37.31558605,-3.4039919,752,good,6,3,gravity,communal standpipe
23567,33.32771348,-8.8956931,0,good,2,12,gravity,communal standpipe
23568,30.80669358,-1.47646498,0,salty,1,18,india mark ii,hand pump
23569,33.38904293,-2.61599679,0,good,2,19,mono,communal standpipe multiple
23570,32.58550186,-4.87869154,0,salty,3,14,afridev,hand pump
23571,34.64484018,-9.03350971,1571,good,4,11,gravity,communal standpipe
23572,33.80774084,-9.17161077,0,fluoride,4,12,gravity,communal standpipe
23573,33.24992199,-4.09665767,0,good,1,14,india mark ii,hand pump
23574,30.69529951,-2.68965854,0,good,30,18,india mark ii,hand pump
23576,37.00655626,-3.2407857,1261,good,7,3,gravity,communal standpipe
23577,34.25845929,-8.60664263,0,good,7,12,gravity,communal standpipe
23578,33.90589821,-9.50505204,0,good,3,12,gravity,communal standpipe
23579,36.71694292,-3.15572921,1961,good,2,2,gravity,communal standpipe
23580,33.00663529,-2.63411497,0,good,7,19,other,other
23582,38.61901178,-10.72875637,352,salty,33,90,other,other
23583,35.20389347,-8.32151488,1951,good,2,11,swn 80,hand pump
23584,40.12434124,-10.33988634,12,good,5,9,submersible,communal standpipe multiple
23585,33.06399083,-8.57714073,0,good,1,12,gravity,communal standpipe
23586,33.11913841,-4.92176706,0,good,3,14,afridev,hand pump
23588,37.06379901,-11.32932699,509,good,1,10,swn 80,hand pump
23590,35.29837262,-9.75639461,1472,good,2,10,submersible,communal standpipe
23591,35.29772443,-4.53598191,1605,good,2,21,gravity,communal standpipe
23592,33.36853583,-8.88735733,0,good,2,12,gravity,communal standpipe
23593,36.75734447,-2.58266135,1338,good,6,2,gravity,communal standpipe
23594,32.49860881,-9.08661836,0,good,6,12,nira/tanira,hand pump
23595,36.73672596,-3.41187286,1307,good,3,2,gravity,communal standpipe
23596,31.85413006,-1.17710174,0,good,2,18,gravity,improved spring
23598,34.32621246,-1.34660984,1358,good,6,20,other,other
23599,33.19537092,-3.9125532,0,good,3,17,other,communal standpipe
23601,33.85455176,-9.61548606,0,good,3,12,gravity,communal standpipe
23602,38.67344532,-7.90495607,-6,good,53,60,mono,communal standpipe
23603,31.71310786,-1.53531219,0,good,3,18,gravity,improved spring
23604,31.71546559,-1.62096581,0,good,3,18,gravity,improved spring
23605,35.48017521,-4.18678685,2196,good,1,21,gravity,communal standpipe
23606,33.5679507,-9.07368237,0,good,4,12,gravity,communal standpipe
23608,33.57188046,-9.25055347,0,good,4,12,gravity,communal standpipe
23609,35.83460061,-6.23897654,0,good,5,1,mono,communal standpipe multiple
23611,38.69650271,-5.75139557,36,salty,5,4,other,other
23612,36.51033437,-7.4647534,495,good,7,11,afridev,hand pump
23613,35.88147388,-4.35066177,0,salty,1,1,nira/tanira,hand pump
23614,31.18469738,-3.0047887,0,good,4,18,nira/tanira,hand pump
23615,35.86654703,-6.42066939,0,good,4,1,mono,communal standpipe
23617,33.63558138,-9.21343342,0,good,4,12,gravity,communal standpipe
23618,32.48070228,-3.82628708,0,milky,3,17,nira/tanira,hand pump
23620,34.28027432,-1.32768366,1316,salty,1,20,afridev,hand pump
23622,36.78910764,-2.54914711,1336,good,6,2,gravity,communal standpipe
23623,37.65721136,-3.17541348,1127,good,1,3,gravity,communal standpipe
23624,35.86656473,-5.98092002,0,good,5,1,mono,communal standpipe
23625,31.46454833,-1.48650877,0,salty,2,18,other,other
23628,35.34547314,-8.38155371,1882,good,2,11,swn 80,hand pump
23629,37.59731997,-6.89760152,521,good,5,5,gravity,communal standpipe
23630,39.22313775,-6.91568911,13,good,2,7,submersible,communal standpipe
23631,31.74179057,-2.36885934,0,good,8,18,nira/tanira,hand pump
23632,31.55715711,-1.62918023,0,good,3,18,gravity,communal standpipe
23633,33.5616447,-3.22339798,0,good,2,17,nira/tanira,hand pump
23635,38.0169327,-5.39490466,729,good,6,4,submersible,communal standpipe multiple
23636,37.44459149,-7.02769958,735,good,6,5,swn 80,hand pump
23637,33.06723106,-3.83786217,0,good,3,17,nira/tanira,hand pump
23639,32.99935165,-5.07467314,0,good,3,14,other,hand pump
23640,37.5991255,-3.74247731,924,good,2,3,gravity,communal standpipe
23641,31.60599719,-7.95776069,1795,good,4,15,gravity,communal standpipe
23642,38.30505238,-4.6386255,1781,good,1,4,gravity,communal standpipe
23643,39.2057384,-7.6872847,16,good,53,60,mono,communal standpipe multiple
23644,33.44372477,-8.42302476,0,good,1,12,mono,communal standpipe
23645,39.61459247,-10.75678449,247,good,4,9,submersible,communal standpipe multiple
23646,38.05246052,-4.36370586,501,good,3,3,gravity,communal standpipe
23647,33.42600746,-2.67166312,0,good,2,19,other,other
23648,31.05109109,-7.50716362,1510,good,3,15,other,other
23651,38.88324179,-5.43830389,84,good,5,4,submersible,communal standpipe multiple
23652,33.62831457,-3.32859776,0,good,2,17,nira/tanira,hand pump
23654,34.78266275,-9.1320956,1852,good,4,11,gravity,communal standpipe
23656,33.24198224,-2.80578533,0,good,4,19,other,other
23658,36.09832612,-5.47901548,0,good,4,1,mono,communal standpipe multiple
23659,35.54126336,-8.1184253,1791,good,1,11,swn 80,hand pump
23660,29.82843006,-4.64976595,1060,good,2,16,gravity,communal standpipe
23661,34.50082611,-9.82931004,1688,good,5,11,gravity,communal standpipe
23662,36.95509052,-2.97543319,1214,good,6,2,gravity,communal standpipe
23664,37.67055046,-3.583829,1510,good,2,3,gravity,other
23665,34.2504621,-9.26680862,2330,good,3,11,gravity,communal standpipe
23666,36.63660516,-3.32026179,1498,good,2,2,gravity,communal standpipe
23667,32.25917276,-2.53026967,0,good,5,19,nira/tanira,hand pump
23668,38.24830264,-4.5850025,1784,salty,1,4,nira/tanira,hand pump
23671,34.95153763,-5.10152609,1615,good,2,13,other,communal standpipe
23672,35.84726962,-4.46818558,0,good,1,1,gravity,communal standpipe
23673,33.60890065,-3.05864332,0,good,2,17,nira/tanira,hand pump
23675,35.68726314,-2.94543181,2291,good,5,2,gravity,communal standpipe multiple
23678,32.12844811,-3.7082154,0,unknown,5,17,nira/tanira,hand pump
23680,39.72276624,-10.75694003,218,good,4,9,submersible,communal standpipe multiple
23682,34.14705544,-2.92360374,1360,good,1,17,nira/tanira,hand pump
23683,34.83008846,-5.75006202,1288,good,3,13,submersible,communal standpipe multiple
23684,32.31135161,-4.95030292,0,good,3,14,india mark ii,hand pump
23685,33.55717942,-9.19493708,0,good,4,12,gravity,communal standpipe
23686,38.74228399,-5.20576589,178,salty,3,4,india mark ii,hand pump
23687,38.76402652,-10.37030613,373,salty,3,8,other,other
23688,39.20764948,-7.68701609,6,good,53,60,mono,communal standpipe
23689,37.59783244,-6.32589993,320,good,6,5,submersible,other
23691,36.98171534,-11.46884207,524,good,1,10,swn 80,hand pump
23692,34.68362348,-9.69190674,2050,good,5,11,gravity,communal standpipe
23693,37.27912291,-3.21781809,1429,good,4,3,gravity,communal standpipe
23694,33.96354027,-9.43880589,0,good,3,12,gravity,communal standpipe
23695,37.58952073,-3.20650914,1637,good,1,3,gravity,communal standpipe multiple
23696,34.70779532,-4.70668639,1465,good,4,13,afridev,hand pump
23697,30.82287601,-2.95842744,0,good,30,18,india mark ii,hand pump
23698,0,-2.00E-08,0,good,1,17,nira/tanira,hand pump
23699,36.01546372,-9.02428499,301,good,4,5,swn 80,hand pump
23700,39.01540992,-5.39362876,-6,salty,5,4,swn 80,hand pump
23701,38.328233,-6.81454202,141,good,2,6,mono,communal standpipe
23702,34.61914069,-9.02974063,1582,good,4,11,gravity,communal standpipe
23703,34.68898288,-1.73768128,1508,salty,2,20,other - rope pump,hand pump
23705,34.57169764,-9.07929567,1676,good,4,11,gravity,communal standpipe
23706,35.49057979,-6.02465168,0,good,5,1,mono,communal standpipe multiple
23707,40.16707397,-10.65570578,-17,good,1,99,india mark ii,hand pump
23708,35.42530851,-10.5717628,969,good,2,10,gravity,communal standpipe
23709,39.40220146,-7.10444623,-3,good,43,60,gravity,communal standpipe
23710,35.22127612,-9.27054644,1600,good,4,11,gravity,communal standpipe
23711,32.84804634,-8.82240672,0,good,6,12,nira/tanira,hand pump
23713,32.16988952,-3.3753542,0,good,5,17,gravity,communal standpipe
23714,36.86735095,-3.33430401,1281,good,7,2,gravity,communal standpipe
23717,36.67180209,-8.38623879,319,good,4,5,gravity,communal standpipe
23719,35.33445014,-5.39675766,0,salty,1,1,mono,communal standpipe multiple
23720,37.37272733,-6.37193549,0,good,1,5,submersible,communal standpipe
23722,38.99218013,-7.32858212,88,good,43,60,other,other
23723,39.20718007,-7.68552206,7,good,53,60,nira/tanira,hand pump
23724,30.72407735,-3.62375736,1388,good,1,16,india mark ii,hand pump
23725,35.5636428,-4.20574932,1546,good,1,21,gravity,communal standpipe multiple
23726,37.42158548,-3.37313116,840,good,4,3,other,communal standpipe
23727,31.35132674,-7.74629941,1925,unknown,3,15,gravity,communal standpipe
23729,36.32047075,-2.82330672,1171,good,6,2,gravity,communal standpipe
23730,33.0190999,-8.61028525,0,good,1,12,gravity,communal standpipe
23731,38.40677319,-10.01536281,264,good,43,80,gravity,communal standpipe
23732,30.54632052,-2.8228908,0,good,30,18,india mark ii,hand pump
23733,34.81344868,-11.29027298,469,good,3,10,gravity,communal standpipe multiple
23735,34.55679321,-9.38505308,2164,good,4,11,gravity,communal standpipe
23736,35.33197975,-3.52201376,1048,good,30,24,gravity,communal standpipe
23737,31.11739788,-1.34804706,0,good,1,18,submersible,communal standpipe
23738,31.63204604,-7.86913854,2151,good,4,15,gravity,communal standpipe
23740,33.40816705,-2.79782709,0,good,4,19,nira/tanira,hand pump
23741,33.43900502,-2.67377471,0,good,2,19,nira/tanira,hand pump
23742,31.11820605,-1.66840111,0,salty,1,18,nira/tanira,hand pump
23743,36.32541546,-2.81972161,1141,good,6,2,gravity,communal standpipe
23745,35.84299994,-3.34497882,997,good,1,2,gravity,communal standpipe
23746,36.0519732,-7.28581618,901,good,1,11,gravity,communal standpipe
23747,0,-2.00E-08,0,good,1,17,nira/tanira,hand pump
23748,37.24085314,-3.42163287,850,good,5,3,gravity,communal standpipe
23749,35.55112186,-8.31273747,1884,good,2,11,swn 80,hand pump
23750,37.03631923,-7.79151187,243,colored,3,5,india mark ii,hand pump
23753,38.74766367,-10.02067186,238,salty,3,8,nira/tanira,hand pump
23754,37.57723917,-3.06311449,1759,good,1,3,gravity,communal standpipe
23755,37.63483756,-3.37541727,846,good,1,3,gravity,communal standpipe
23757,36.36487954,-8.78466375,312,good,4,5,other,other
23758,36.36524705,-5.61040859,0,salty,3,1,mono,communal standpipe multiple
23759,33.09746627,-2.08792734,1198,good,1,19,other,communal standpipe
23760,34.72993508,-9.05308799,1753,good,4,11,gravity,communal standpipe
23761,37.62523677,-3.25757577,1330,good,1,3,gravity,communal standpipe
23764,35.88018729,-10.22979298,996,good,5,10,swn 80,hand pump
23765,38.96049624,-7.42340533,67,good,43,60,other,other
23766,36.22517308,-3.35357842,1506,good,1,2,other,communal standpipe
23767,36.08300937,-5.11482744,0,good,1,1,gravity,communal standpipe multiple
23768,30.28757148,-4.48429274,1346,good,2,16,gravity,communal standpipe
23769,33.13225597,-4.02967519,0,good,1,14,afridev,hand pump
23770,35.69874413,-2.1743774,1359,salty,5,2,gravity,communal standpipe
23771,32.84031163,-4.87354578,0,good,6,14,other,communal standpipe
23772,33.50653416,-2.60248127,0,salty,2,19,nira/tanira,hand pump
23773,32.46045728,-3.97235698,0,milky,3,17,nira/tanira,communal standpipe
23774,33.4829462,-3.54893414,0,salty,7,17,nira/tanira,hand pump
23775,36.70838121,-6.64390456,681,salty,1,5,swn 80,hand pump
23776,34.65949519,-9.33904045,2048,good,4,11,gravity,communal standpipe
23777,36.8971829,-7.85605979,277,good,3,5,gravity,communal standpipe
23778,37.60002271,-6.14375553,340,good,6,5,submersible,communal standpipe
23779,37.75668372,-5.98556114,375,good,6,5,other - rope pump,hand pump
23780,34.65595054,-11.10468507,488,good,3,10,gravity,communal standpipe multiple
23781,34.33382056,-3.14077154,0,good,6,17,nira/tanira,hand pump
23782,34.82162323,-10.55802353,1214,good,3,10,gravity,communal standpipe
23783,35.02733655,-8.24200643,1494,good,2,11,gravity,communal standpipe
23784,34.52081562,-9.7770212,1779,good,5,11,gravity,communal standpipe
23785,30.07679312,-4.32193779,1416,good,2,16,gravity,communal standpipe multiple
23786,35.28265201,-4.11699353,1875,good,3,21,swn 80,hand pump
23787,31.76582625,-1.0015208,0,good,7,18,gravity,communal standpipe
23788,30.0208099,-4.81827753,1248,good,2,16,gravity,communal standpipe
23790,38.89825929,-6.43366432,-23,good,1,6,india mark ii,hand pump
23791,37.61272015,-6.13701674,343,good,6,5,submersible,communal standpipe
23792,0,-2.00E-08,0,good,1,17,other,other
23795,33.56700449,-9.2497383,0,good,4,12,gravity,communal standpipe
23796,35.87451678,-8.67199751,291,good,3,5,swn 80,hand pump
23797,35.47633403,-7.463928,736,good,1,11,gravity,communal standpipe
23799,33.05780339,-9.40521386,0,unknown,5,12,nira/tanira,hand pump
23800,30.42844327,-4.27888569,1150,good,2,16,nira/tanira,hand pump
23801,39.10034506,-6.95267666,66,salty,2,7,submersible,communal standpipe
23802,35.00108817,-9.10237437,1765,good,4,11,gravity,communal standpipe
23803,32.21174827,-4.88686188,0,milky,4,14,nira/tanira,hand pump
23804,35.74547519,-6.5810594,0,good,4,1,mono,communal standpipe multiple
23805,38.89739053,-9.96726896,227,good,53,80,nira/tanira,hand pump
23806,31.70455245,-2.52494885,0,good,8,18,mono,communal standpipe multiple
23808,38.38735406,-10.93279657,390,good,63,90,india mark ii,hand pump
23809,31.73995869,-1.08082533,0,good,7,18,other,improved spring
23810,35.42512353,-5.22144722,0,salty,1,1,mono,communal standpipe multiple
23811,0,-2.00E-08,0,good,1,17,nira/tanira,hand pump
23812,37.62640076,-3.21145744,1290,good,1,3,gravity,communal standpipe multiple
23813,34.88108315,-11.04538525,1687,good,3,10,gravity,communal standpipe
23815,37.20580338,-5.56317976,1345,good,5,21,gravity,communal standpipe multiple
23816,38.67131967,-10.73347271,411,salty,33,90,other,other
23817,36.68822071,-8.15614414,210,good,3,5,other,hand pump
23818,35.22221388,-9.26347589,1598,good,4,11,gravity,communal standpipe
23819,38.88491495,-6.51620381,15,good,1,6,ksb,communal standpipe
23820,34.49816916,-9.40726816,2162,good,4,11,gravity,communal standpipe
23821,32.61365762,-3.83197125,0,good,3,17,nira/tanira,hand pump
23822,35.44943477,-10.64750171,968,good,2,10,other,communal standpipe
23827,35.76337592,-7.15861182,680,salty,1,11,gravity,communal standpipe
23829,35.10332889,-9.54245249,1687,good,4,11,gravity,communal standpipe
23830,34.70025643,-8.9317317,1518,good,4,11,gravity,communal standpipe
23832,31.13030215,-1.68807641,0,good,1,18,gravity,communal standpipe
23833,39.23033776,-8.82305065,75,good,13,80,submersible,communal standpipe multiple
23835,37.819264,-6.77130648,459,good,2,5,gravity,communal standpipe
23836,34.91750016,-9.1623961,1727,good,4,11,gravity,communal standpipe
23837,32.34820565,-4.06621575,0,good,3,17,other,other
23839,38.83717436,-6.5892617,29,good,1,6,mono,communal standpipe
23840,33.99172655,-1.85931204,1393,good,3,20,gravity,communal standpipe multiple
23841,39.86382178,-10.21527479,70,good,23,80,ksb,communal standpipe multiple
23842,34.03759057,-1.148452,1205,good,6,20,submersible,communal standpipe multiple
23843,36.8683233,-6.19240079,1344,good,1,5,gravity,communal standpipe
23844,37.10692318,-3.46388978,876,good,5,3,submersible,communal standpipe multiple
23845,33.05938929,-9.30070037,0,good,6,12,nira/tanira,hand pump
23846,33.82814462,-6.2717183,0,salty,5,14,nira/tanira,hand pump
23847,30.23028908,-4.17572701,1274,good,2,16,other,communal standpipe
23848,31.37046392,-7.42284142,896,good,1,15,gravity,communal standpipe
23849,39.43119444,-7.10078328,-11,salty,3,7,submersible,communal standpipe
23850,37.49012301,-3.33874116,1234,good,4,3,gravity,communal standpipe
23851,31.51534865,-1.57924261,0,salty,2,18,swn 80,hand pump
23852,37.21779212,-6.5250742,0,salty,1,5,submersible,communal standpipe
23853,34.65488039,-8.98968184,1528,good,4,11,gravity,communal standpipe
23854,30.25263377,-4.520282,1234,good,2,16,gravity,communal standpipe multiple
23855,35.48112393,-7.42870702,721,good,1,11,gravity,communal standpipe
23857,32.98626223,-2.55698417,0,good,3,19,mono,communal standpipe multiple
23858,31.67833232,-8.08294576,1890,good,4,15,gravity,communal standpipe
23859,34.59222386,-8.97330409,1496,good,4,11,gravity,communal standpipe
23860,38.40802376,-6.11621479,289,good,1,6,ksb,communal standpipe
23861,36.88185765,-3.31568971,1380,good,7,2,gravity,communal standpipe
23863,39.27983202,-8.39058199,-32,salty,13,80,submersible,communal standpipe
23864,33.52359328,-4.23810329,0,good,2,14,afridev,hand pump
23865,38.34872966,-4.8553181,1295,good,1,4,gravity,communal standpipe
23866,38.90878139,-6.49294258,-11,good,1,6,other,other
23867,32.75575221,-5.62307186,0,good,5,14,gravity,communal standpipe multiple
23869,30.36331643,-5.53296126,1261,good,1,15,other,hand pump
23870,34.58493858,-8.89998957,1394,good,4,11,gravity,communal standpipe multiple
23871,37.45156407,-3.35460806,1027,good,4,3,gravity,communal standpipe
23872,31.52893227,-8.11663236,1867,good,2,15,gravity,communal standpipe
23873,37.19313528,-2.83339013,1608,good,6,2,gravity,communal standpipe
23874,33.23590818,-3.60563359,0,good,3,17,nira/tanira,hand pump
23875,33.80114787,-9.52691075,0,good,3,12,gravity,communal standpipe
23877,39.13204757,-6.91236223,51,good,2,7,other,other
23878,39.16072079,-11.01631255,199,good,33,90,gravity,communal standpipe
23882,37.45914291,-3.37396915,899,good,4,3,gravity,communal standpipe
23884,32.72287465,-3.37606189,0,good,3,17,nira/tanira,hand pump
23885,31.4464996,-2.6473519,0,good,8,18,gravity,communal standpipe multiple
23886,33.78247124,-9.58761504,0,good,3,12,gravity,communal standpipe
23887,33.86667912,-1.74947578,1247,good,3,20,nira/tanira,hand pump
23888,36.54075791,-3.30225576,1639,good,2,2,submersible,communal standpipe multiple
23889,33.91263125,-9.40227369,0,good,4,12,gravity,communal standpipe
23891,31.56121315,-1.64331722,0,good,3,18,gravity,improved spring
23892,36.69435515,-3.29978951,1784,good,2,2,gravity,communal standpipe
23893,34.17861245,-9.46638887,1828,good,3,11,gravity,communal standpipe
23895,29.74132974,-4.60057944,1668,good,3,16,gravity,improved spring
23896,33.32858719,-2.87515115,0,good,4,19,other,other
23897,32.73235119,-2.52524006,0,good,5,19,other,hand pump
23898,36.70658157,-6.64114416,694,good,1,5,swn 80,hand pump
23900,35.34511477,-4.40554394,1719,good,2,21,gravity,communal standpipe
23902,34.81622492,-4.4981373,1500,good,2,13,nira/tanira,hand pump
23903,35.12563549,-8.58810943,1845,good,2,11,swn 80,hand pump
23904,32.72771393,-5.62875799,0,good,5,14,nira/tanira,hand pump
23905,34.94964238,-8.82743109,1581,good,4,11,nira/tanira,hand pump
23906,37.40343563,-3.31071817,1160,good,4,3,gravity,communal standpipe
23907,39.41263752,-6.86352262,-43,salty,3,7,mono,other
23908,32.63906599,-5.0614706,0,good,3,14,mono,communal standpipe
23910,34.66521196,-1.90142303,1523,good,2,20,nira/tanira,hand pump
23911,37.55553444,-3.29230666,1319,good,4,3,gravity,communal standpipe
23912,31.17524991,-6.3521822,1187,good,1,15,other,other
23913,37.1428672,-3.2054126,1525,good,5,3,gravity,communal standpipe
23915,33.60699342,-9.21562107,0,good,4,12,gravity,communal standpipe
23916,30.6235231,-7.37128527,757,good,3,15,ksb,communal standpipe
23918,33.49875797,-3.62686198,0,salty,7,17,swn 80,hand pump
23919,38.35069677,-6.64089896,209,good,1,6,ksb,communal standpipe
23920,30.82072771,-2.56390984,0,good,30,18,gravity,communal standpipe multiple
23922,39.32415444,-7.10502027,6,good,43,60,nira/tanira,hand pump
23924,33.37157118,-9.23337286,0,good,2,12,gravity,other
23925,37.31306152,-3.59928252,699,good,4,21,gravity,communal standpipe
23926,34.37712514,-3.16542226,0,salty,6,17,nira/tanira,hand pump
23927,31.0927893,-7.62811187,1629,salty,3,15,india mark ii,hand pump
23928,32.99572572,-3.3050472,0,good,4,19,other,other
23930,33.572176,-3.00046713,0,good,2,17,nira/tanira,hand pump
23931,34.18601668,-8.82777636,0,good,7,12,gravity,communal standpipe
23932,34.58421846,-9.27619215,2023,good,4,11,gravity,communal standpipe
23935,33.10508214,-3.85588906,0,good,3,17,other,communal standpipe
23937,36.04432652,-10.69587482,817,good,5,10,swn 80,hand pump
23938,33.2433436,-4.21096557,0,good,1,14,swn 80,hand pump
23939,29.74034059,-4.887715,794,good,3,16,gravity,communal standpipe multiple
23940,35.6607279,-10.72658601,1146,good,4,10,gravity,communal standpipe
23941,37.53086166,-6.43284479,334,salty,6,5,swn 80,hand pump
23942,36.43941814,-7.02316237,0,good,1,1,nira/tanira,hand pump
23943,37.22317807,-5.52564366,1346,salty,5,21,submersible,communal standpipe multiple
23945,38.38982763,-4.5066137,396,good,1,4,gravity,communal standpipe
23948,30.65445742,-1.26870464,0,good,1,18,gravity,communal standpipe
23949,33.08757739,-2.46148634,0,good,2,19,swn 80,hand pump
23950,34.02029412,-9.13835341,2559,good,3,11,gravity,communal standpipe
23952,33.52811234,-9.29651125,0,good,4,12,gravity,communal standpipe
23953,33.3204894,-3.09499497,0,good,4,19,swn 80,hand pump
