id,status_group
18821,2
18823,0
18825,0
18827,0
18829,2
18830,0
18831,0
18832,2
18833,0
18834,0
18835,2
18837,2
18838,0
18840,0
18842,1
18843,0
18844,2
18845,1
18846,0
18847,0
18848,2
18849,2
18850,0
18851,0
18852,0
18855,2
18856,0
18858,0
18859,2
18860,0
18862,0
18864,0
18865,0
18866,0
18867,0
18868,2
18869,2
18870,0
18871,2
18872,2
18873,0
18874,0
18875,2
18876,2
18877,0
18878,1
18880,2
18881,0
18882,2
18883,0
18885,0
18886,2
18887,2
18888,0
18889,0
18891,0
18892,0
18894,2
18895,0
18897,2
18898,0
18900,2
18901,0
18902,2
18903,2
18904,0
18907,0
18908,1
18909,2
18912,0
18913,0
18914,0
18915,2
18916,2
18917,0
18918,2
18919,2
18920,0
18922,0
18923,0
18924,0
18925,2
18926,0
18928,0
18930,0
18931,2
18932,0
18933,0
18934,1
18935,2
18936,2
18938,0
18939,0
18941,2
18942,2
18943,2
18946,0
18947,0
18948,0
18949,2
18950,2
18951,0
18952,0
18953,0
18954,2
18955,0
18956,2
18957,0
18958,0
18959,0
18960,2
18961,2
18962,2
18963,0
18964,0
18966,0
18967,0
18968,2
18969,0
18970,2
18972,0
18973,0
18974,2
18975,2
18977,0
18978,2
18980,2
18983,1
18985,0
18986,0
18987,0
18988,0
18989,0
18991,0
18992,2
18993,0
18994,0
18996,2
18997,2
18998,2
18999,0
19000,0
19002,2
19003,1
19004,0
19005,1
19006,0
19008,0
19009,0
19010,2
19011,2
19012,2
19014,2
19015,0
19016,2
19017,0
19018,0
19019,2
19020,1
19023,0
19024,0
19026,0
19029,0
19030,2
19031,0
19032,0
19034,0
19036,0
19037,2
19038,2
19039,0
19041,0
19042,0
19043,2
19044,0
19045,1
19046,1
19047,0
19048,2
19049,2
19051,0
19052,2
19053,2
19054,0
19055,0
19056,2
19057,0
19058,1
19059,0
19060,0
19061,2
19062,0
19063,0
19064,0
19065,0
19066,0
19068,2
19069,0
19070,0
19071,2
19072,2
19073,2
19074,2
19075,2
19076,0
19077,2
19078,2
19080,0
19082,0
19084,2
19085,0
19086,2
19088,0
19090,0
19091,2
19093,0
19095,0
19096,0
19097,2
19099,2
19102,0
19104,0
19105,2
19106,0
19107,1
19110,0
19112,0
19113,0
19115,0
19117,0
19118,0
19119,0
19120,0
19121,2
19122,0
19123,2
19124,0
19125,0
19126,0
19127,2
19128,0
19129,2
19130,2
19131,0
19132,2
19133,1
19134,2
19135,2
19136,0
19139,0
19140,0
19141,2
19142,2
19143,0
19144,0
19145,0
19146,1
19147,1
19148,0
19150,2
19151,0
19152,0
19153,0
19154,0
19155,0
19156,0
19157,0
19158,0
19159,0
19160,0
19161,0
19162,2
19163,0
19164,0
19166,2
19167,0
19169,0
19170,0
19173,0
19174,0
19176,1
19177,0
19178,2
19180,0
19185,2
19186,2
19187,2
19188,2
19189,0
19190,0
19191,0
19193,0
19194,2
19195,2
19196,0
19197,0
19199,2
19200,0
19201,1
19202,0
19203,1
19204,0
19205,2
19206,0
19208,0
19209,0
19210,1
19211,0
19212,0
19213,0
19214,0
19215,2
19216,0
19217,2
19218,1
19219,2
19220,1
19221,2
19222,2
19223,2
19224,0
19225,0
19226,0
19227,0
19228,2
19230,2
19231,2
19232,2
19233,2
19234,2
19235,2
19236,0
19237,2
19239,0
19242,1
19243,2
19244,0
19245,1
19246,0
19247,0
19248,2
19249,0
19250,0
19251,0
19252,0
19253,2
19255,0
19256,0
19257,0
19258,0
19259,1
19260,2
19261,0
19262,2
19263,0
19265,2
19267,2
19268,0
19271,2
19272,2
19273,2
19274,0
19275,2
19276,0
19278,0
19279,2
19281,0
19282,2
19283,0
19284,2
19285,2
19287,2
19288,0
19289,2
19290,2
19293,0
19294,0
19295,1
19297,2
19298,0
19299,0
19301,2
19302,0
19303,0
19304,2
19305,2
19306,2
19307,0
19308,2
19310,2
19311,0
19312,0
19313,2
19314,0
19315,2
19317,0
19318,0
19320,0
19321,0
19323,1
19324,0
19327,2
19329,2
19330,0
19331,0
19332,0
19334,0
19335,0
19336,2
19342,2
19343,0
19344,2
19346,0
19348,0
19349,0
19351,0
19352,2
19353,0
19354,0
19357,1
19358,0
19359,2
19360,0
19361,2
19362,0
19363,1
19365,2
19367,0
19368,2
19369,2
19370,2
19371,0
19372,0
19373,2
19374,2
19375,0
19376,1
19380,0
19381,0
19382,0
19384,2
19385,2
19386,2
19387,0
19388,0
19389,0
19390,0
19391,0
19392,0
19394,2
19395,1
19396,0
19397,0
19398,2
19399,2
19400,2
19401,0
19402,2
19403,0
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19410,0
19411,2
19412,2
19413,2
19414,0
19415,0
19416,1
19417,2
19418,2
19419,2
19423,0
19424,2
19425,0
19426,0
19428,0
19430,0
19432,0
19433,0
19434,2
19436,2
19437,1
19438,0
19441,0
19442,0
19443,2
19444,0
19446,0
19447,2
19448,2
19451,2
19452,2
19453,0
19454,2
19455,2
19456,0
19457,2
19458,0
19460,2
19461,2
19462,2
19463,1
19464,2
19465,0
19467,2
19468,1
19469,2
19470,0
19471,2
19472,1
19473,0
19474,0
19475,0
19476,2
19477,0
19478,2
19479,1
19480,2
19481,0
19482,2
19484,0
19485,2
19486,2
19487,0
19488,1
19489,2
19490,2
19491,0
19493,2
19494,0
19495,0
19497,2
19498,0
19499,2
19500,2
19501,2
19502,0
19504,2
19505,2
19506,0
19507,0
19509,0
19510,2
19511,0
19513,2
19515,0
19518,0
19519,0
19521,2
19522,2
19524,0
19525,0
19527,0
19529,0
19530,0
19531,0
19534,2
19535,0
19536,0
19537,0
19538,2
19541,0
19542,2
19543,2
19544,2
19545,0
19546,2
19547,0
19548,0
19549,2
19550,0
19551,0
19552,0
19553,0
19554,0
19555,1
19556,0
19557,2
19558,0
19560,2
19561,2
19562,0
19563,0
19564,2
19565,0
19566,2
19568,0
19570,0
19571,2
19572,2
19573,2
19574,1
19575,2
19576,0
19577,2
19578,2
19579,0
19580,2
19581,0
19582,2
19583,0
19585,0
19586,0
19587,2
19589,1
19590,2
19591,2
19592,0
19593,0
19595,0
19596,0
19597,0
19599,2
19600,0
19601,2
19603,0
19604,0
19605,1
19606,0
19607,0
19608,2
19609,0
19612,2
19613,0
19614,0
19615,2
19616,0
19617,2
19618,0
19619,1
19621,0
19622,0
19623,0
19624,0
19627,0
19628,0
19629,2
19630,2
19632,0
19633,2
19634,1
19635,2
19636,0
19637,0
19638,0
19639,0
19640,1
19641,0
19642,2
19643,2
19644,0
19645,0
19646,0
19647,0
19648,2
19649,2
19650,2
19651,2
19652,0
19653,0
19654,1
19656,2
19657,0
19659,0
19660,0
19661,2
19662,0
19663,0
19664,1
19665,0
19666,1
19667,2
19669,2
19670,2
19671,2
19672,0
19673,0
19674,0
19676,2
19677,0
19680,0
19681,0
19682,0
19683,0
19684,2
19685,2
19686,0
19687,1
19688,0
19689,0
19690,0
19691,0
19692,2
19696,0
19697,0
19699,2
19700,1
19701,0
19702,2
19703,2
19705,2
19706,1
19708,2
19709,1
19710,2
19711,2
19712,0
19713,0
19714,0
19715,0
19716,0
19717,0
19718,2
19719,0
19720,0
19721,0
19722,0
19723,0
19724,0
19725,1
19728,0
19729,0
19730,2
19731,2
19733,0
19734,0
19736,0
19738,0
19739,1
19740,0
19741,0
19742,0
19745,0
19746,0
19747,2
19749,0
19751,2
19753,0
19754,2
19756,2
19758,0
19759,2
19761,2
19762,2
19763,2
19764,0
19765,0
19766,0
19767,0
19768,0
19769,0
19770,1
19772,2
19773,0
19774,2
19775,0
19776,0
19778,2
19780,0
19781,2
19783,2
19785,0
19788,2
19789,0
19790,0
19791,0
19792,2
19793,0
19794,1
19795,0
19796,0
19797,2
19798,0
19799,2
19801,0
19802,1
19803,0
19804,2
19805,0
19806,0
19808,0
19809,1
19810,0
19811,2
19812,2
19813,2
19814,2
19815,1
19816,2
19817,0
19818,2
19819,0
19820,0
19821,0
19822,0
19825,0
19826,0
19827,0
19828,0
19829,1
19830,0
19832,1
19833,2
19834,0
19835,0
19836,2
19837,0
19841,0
19842,0
19843,2
19845,0
19846,2
19847,0
19848,1
19849,0
19850,0
19851,0
19852,2
19853,0
19854,2
19855,0
19856,0
19857,1
19858,0
19859,0
19860,2
19861,2
19862,0
19863,2
19864,2
19865,1
19868,0
19869,2
19870,2
19871,0
19873,0
19874,0
19875,0
19878,2
19879,0
19880,0
19881,0
19882,2
19883,2
19884,2
19885,2
19886,0
19887,1
19888,2
19889,0
19890,0
19892,0
19893,2
19894,0
19895,0
19896,2
19898,2
19899,0
19900,0
19901,0
19902,2
19904,2
19905,0
19906,1
19907,2
19908,2
19909,2
19910,0
19911,0
19912,0
19913,0
19914,0
19915,2
19916,0
19918,0
19919,0
19920,0
19921,0
19922,0
19923,0
19924,2
19925,1
19926,2
19927,2
19929,0
19930,0
19931,0
19932,0
19933,0
19934,0
19935,0
19937,2
19938,0
19941,2
19943,1
19944,0
19945,0
19948,2
19949,2
19950,2
19952,2
19953,0
19956,1
19957,2
19958,0
19959,1
19961,2
19962,2
19963,0
19964,0
19965,0
19966,2
19967,0
19968,0
19969,0
19970,2
19971,0
19972,0
19973,2
19974,0
19975,0
19976,0
19977,2
19978,0
19979,2
19980,0
19981,0
19982,0
19986,0
19987,0
19988,2
19989,0
19991,0
19992,0
19993,0
19995,1
19996,1
19997,2
20000,0
20001,2
20003,2
20004,0
20005,0
20006,2
20007,2
20008,0
20009,0
20010,2
20011,0
20015,0
20016,2
20017,0
20018,0
20019,2
20020,0
20023,0
20025,0
20027,2
20028,0
20029,2
20030,0
20031,2
20032,2
20033,0
20034,0
20035,0
20036,2
20037,0
20039,2
20041,2
20045,0
20046,1
20047,0
20048,2
20049,2
20050,0
20051,2
20052,2
20053,2
20055,0
20056,0
20058,2
20059,2
20060,0
20061,0
20065,2
20067,0
20068,0
20069,0
20070,2
20071,0
20073,1
20074,2
20075,2
20076,0
20078,0
20079,0
20080,0
20081,2
20082,2
20083,0
20084,2
20085,2
20087,0
20088,0
20089,2
20090,0
20091,0
20092,2
20093,0
20095,2
20096,0
20097,2
20098,0
20099,0
20100,2
20101,0
20103,0
20104,2
20105,0
20106,0
20107,2
20108,0
20109,2
20110,0
20112,0
20113,0
20114,1
20115,0
20116,0
20117,0
20118,1
20119,0
20120,2
20121,0
20122,2
20124,0
20125,0
20127,2
20128,2
20129,2
20130,2
20131,0
20132,0
20133,0
20134,0
20135,0
20136,0
20137,2
20138,0
20139,0
20140,0
20141,0
20142,0
20143,2
20144,1
20145,0
20146,0
20147,0
20148,2
20149,2
20150,2
20151,1
20152,2
20154,0
20157,0
20158,2
20159,2
20161,2
20162,0
20163,1
20164,1
20165,0
20167,0
20168,0
20169,0
20170,1
20172,2
20173,0
20175,2
20176,0
20179,0
20180,0
20181,2
20182,2
20184,0
20188,2
20189,0
20190,0
20192,0
20193,0
20194,0
20196,0
20197,0
20198,2
20199,0
20200,0
20201,0
20202,2
20203,2
20204,2
20205,2
20206,0
20207,2
20210,0
20211,2
20212,0
20213,1
20214,1
20215,1
20216,0
20217,0
20218,0
20219,0
20220,0
20221,0
20222,0
20223,0
20224,2
20225,0
20226,2
20228,0
20229,0
20230,0
20231,0
20232,0
20233,2
20234,0
20235,2
20236,2
20237,2
20239,2
20240,2
20241,2
20242,2
20243,2
20245,0
20246,2
20247,0
20248,2
20249,0
20250,2
20252,2
20253,2
20254,2
20256,0
20257,0
20260,0
20261,1
20262,0
20263,2
20264,2
20265,2
20267,2
20268,2
20269,0
20270,0
20271,2
20273,1
20274,0
20275,0
20276,2
20277,0
20279,1
20280,2
20281,0
20282,0
20284,0
20285,0
20286,0
20287,0
20288,0
20289,0
20290,0
20291,0
20293,0
20294,0
20295,0
20297,2
20298,0
20300,2
20301,0
20302,0
20303,2
20304,0
20305,0
20306,0
20307,2
20308,0
20310,0
20311,2
20312,0
20313,0
20314,0
20315,0
20316,2
20317,2
20319,1
20320,2
20321,0
20322,0
20323,2
20324,0
20325,2
20326,0
20327,0
20328,2
20329,0
20330,0
20331,0
20333,2
20334,0
20336,0
20337,0
20338,0
20340,0
20341,0
20342,1
20343,2
20345,2
20346,2
20347,2
20348,2
20350,2
20351,2
20352,2
20353,2
20354,0
20355,0
20356,0
20357,0
20358,2
20359,0
20360,0
20361,2
20362,0
20363,2
20364,2
20365,0
20366,2
20367,2
20369,2
20370,2
20371,0
20373,1
20374,2
20375,0
20377,2
20378,2
20379,1
20380,0
20381,0
20382,2
20383,0
20384,2
20385,0
20386,0
20387,2
20388,2
20390,2
20391,0
20392,0
20393,0
20395,2
20398,0
20399,2
20400,0
20401,2
20402,2
20403,1
20404,0
20405,2
20406,0
20407,0
20408,0
20410,2
20411,2
20412,0
20413,2
20414,2
20415,0
20416,0
20417,2
20419,0
20420,0
20421,0
20423,2
20424,2
20425,0
20426,2
20428,2
20429,0
20431,0
20432,2
20433,0
20434,2
20438,0
20440,2
20441,0
20442,2
20443,2
20444,2
20445,0
20447,1
20448,2
20449,2
20451,0
20453,1
20455,2
20456,0
20457,1
20458,0
20460,1
20461,2
20462,0
20463,0
20467,0
20468,2
20469,0
20470,0
20471,0
20472,0
20473,0
20474,0
20475,2
20476,0
20477,0
20478,2
20479,2
20480,1
20481,2
20482,0
20483,0
20484,0
20486,0
20487,0
20488,2
20490,0
20491,2
20492,2
20493,2
20494,0
20495,0
20496,2
20498,2
20499,0
20501,2
20502,0
20503,0
20504,2
20505,2
20506,2
20507,0
20508,0
20509,0
20510,0
20511,2
20512,2
20513,0
20514,2
20515,0
20516,2
20517,1
20518,1
20519,0
20520,0
20521,0
20522,0
20523,2
20524,0
20525,0
20528,0
20529,2
20530,2
20531,2
20534,0
20536,2
20537,0
20538,0
20539,0
20542,2
20543,2
20546,0
20547,2
20549,0
20550,2
20551,0
20552,0
20554,0
20555,2
20556,0
20559,0
20560,0
20561,0
20562,0
20563,2
20564,2
20565,0
20567,0
20568,0
20569,2
20571,0
20572,0
20573,0
20574,2
20575,0
20576,0
20578,2
20579,0
20580,0
20582,1
20583,2
20584,0
20585,2
20586,0
20587,2
20588,0
20589,2
20590,2
20591,0
20592,2
20593,2
20594,0
20595,2
20596,0
20597,2
20598,0
20600,2
20601,0
20602,2
20604,2
20605,0
20606,0
20608,0
20609,2
20610,2
20611,0
20614,0
20615,0
20616,0
20617,0
20618,0
20619,1
20620,1
20622,1
20624,0
20625,1
20626,0
20629,0
20631,0
20632,0
20633,2
20635,2
20637,0
20638,2
20639,2
20640,0
20641,2
20642,0
20643,1
20644,0
20646,0
20647,0
20648,2
20649,0
20650,2
20651,2
20653,2
20654,0
20656,2
20657,2
20659,0
20663,2
20664,0
20665,2
20666,0
20667,2
20668,0
20669,2
20670,0
20671,1
20672,2
20673,0
20675,1
20676,0
20677,2
20678,0
20679,2
20680,2
20681,1
20683,0
20684,0
20685,2
20687,0
20688,2
20690,0
20692,0
20693,0
20694,1
20695,0
20697,2
20700,2
20701,2
20702,1
20703,0
20704,2
20705,2
20706,0
20707,1
20708,0
20709,2
20711,2
20713,0
20714,0
20715,0
20717,2
20719,2
20720,0
20722,0
20723,1
20724,2
20725,1
20726,1
20727,0
20729,2
20731,0
20732,1
20733,1
20736,2
20737,2
20738,1
20739,0
20740,2
20741,0
20742,0
20743,2
20744,2
20746,2
20747,0
20749,2
20750,0
20751,0
20752,0
20753,0
20754,0
20755,0
20757,0
20758,1
20759,0
20762,2
20763,2
20764,2
20765,0
20766,1
20767,0
20768,0
20770,0
20771,0
20774,2
20775,0
20776,1
20777,2
20778,0
20779,0
20780,2
20781,0
20782,0
20783,0
20784,1
20785,2
20786,2
20788,2
20789,2
20790,0
20791,0
20792,2
20793,0
20794,0
20796,0
20797,0
20798,2
20799,0
20800,0
20801,0
20803,0
20804,1
20805,2
20806,0
20807,2
20808,0
20809,0
20810,2
20811,0
20812,2
20813,0
20814,0
20815,0
20816,0
20817,0
20819,0
20821,2
20822,2
20823,2
20824,0
20825,0
20826,2
20827,0
20828,0
20829,1
20830,2
20831,0
20832,0
20833,0
20834,0
20835,2
20836,2
20837,2
20838,2
20839,0
20840,2
20841,2
20842,0
20843,0
20844,2
20845,2
20846,2
20848,2
20849,2
20850,0
20851,2
20852,2
20853,0
20854,0
20856,0
20857,0
20858,2
20859,0
20860,0
20861,0
20862,0
20864,0
20865,0
20866,0
20867,0
20868,2
20869,2
20870,0
20871,0
20872,0
20874,2
20875,2
20876,0
20877,2
20878,2
20880,0
20881,0
20883,2
20884,2
20885,0
20886,0
20887,0
20888,2
20890,0
20891,0
20892,2
20893,2
20894,0
20896,2
20897,0
20898,2
20899,1
20900,0
20901,0
20902,0
20903,0
20904,0
20906,0
20909,0
20910,0
20911,2
20912,0
20913,0
20914,2
20915,0
20916,0
20917,0
20918,0
20919,0
20921,2
20923,0
20924,0
20925,0
20926,2
20927,0
20929,1
20930,0
20932,2
20934,2
20935,2
20936,2
20937,0
20938,2
20939,0
20940,0
20942,1
20943,2
20944,2
20946,2
20947,0
20949,0
20950,1
20952,2
20953,2
20954,0
20956,0
20957,0
20958,0
20959,2
20961,2
20962,0
20963,2
20964,1
20966,2
20968,0
20969,0
20970,0
20972,2
20973,2
20976,0
20977,2
20978,0
20979,0
20980,0
20981,1
20982,0
20984,2
20986,1
20987,0
20988,2
20989,0
20990,0
20991,0
20992,2
20993,2
20994,0
20995,0
20996,0
20997,0
20998,2
20999,2
21001,0
21002,1
21003,2
21004,0
21005,2
21006,0
21008,0
21009,0
21010,0
21011,0
21012,2
21013,0
21014,0
21015,2
21016,0
21017,0
21018,2
21021,0
21022,0
21023,0
21024,0
21025,2
21026,2
21028,0
21030,0
21031,1
21032,0
21033,2
21034,2
21035,2
21036,2
21037,2
21038,0
21039,2
21040,2
21041,0
21042,2
21043,0
21044,0
21046,2
21048,2
21049,1
21050,0
21051,0
21052,0
21053,0
21054,2
21055,1
21056,0
21057,2
21059,0
21062,0
21063,0
21064,0
21065,0
21067,0
21068,0
21069,2
21070,2
21071,2
21072,2
21073,0
21075,2
21076,2
21077,2
21078,2
21080,0
21081,0
21084,2
21085,0
21086,2
21088,0
21089,0
21090,2
21091,0
21092,1
21093,2
21094,0
21095,2
21097,2
21098,2
21100,0
21101,1
21104,2
21105,0
21106,2
21107,2
21108,2
21109,0
21110,0
21112,2
21113,0
21115,2
21116,0
21117,0
21119,0
21120,0
21121,0
21123,2
21124,2
21125,0
21126,2
21127,2
21128,2
21132,0
21133,0
21135,2
21137,0
21139,2
21140,2
21141,0
21142,2
21143,2
21144,0
21145,0
21146,0
21147,2
21149,1
21150,0
21151,0
21153,0
21154,2
21155,0
21156,0
21158,0
21159,0
21160,2
21161,2
21162,0
21163,1
21164,0
21166,0
21167,0
21168,0
21169,2
21172,0
21173,0
21174,2
21175,2
21176,2
21177,2
21179,2
21180,1
21182,1
21184,2
21185,0
21186,0
21187,0
21191,2
21192,0
21193,2
21194,2
21195,2
21196,2
21197,2
21198,0
21199,0
21200,2
21201,0
21202,2
21203,2
21204,2
21205,1
21206,2
21207,2
21209,1
21210,0
21211,2
21212,2
21213,2
21214,1
21215,2
21216,2
21217,0
21219,0
21220,2
21221,0
21222,0
21224,2
21225,2
21226,0
21227,0
21228,2
21229,0
21230,2
21231,0
21232,1
21233,0
21234,2
21235,0
21236,0
21237,2
21238,0
21239,2
21240,2
21241,2
21242,0
21244,0
21245,0
21246,0
21247,2
21248,0
21250,2
21252,0
21253,0
21254,0
21255,0
21256,0
21257,2
21258,0
21259,2
21260,1
21261,1
21262,0
21264,0
21266,0
21267,2
21268,2
21269,0
21270,2
21271,0
21272,0
21273,0
21274,0
21275,0
21277,0
21278,0
21279,0
21280,1
21282,2
21283,0
21284,2
21285,2
21286,0
21287,2
21288,2
21289,0
21290,0
21291,2
21292,0
21293,0
21295,2
21297,0
21299,2
21301,0
21302,0
21303,2
21304,0
21305,2
21306,2
21307,0
21309,0
21310,0
21311,2
21312,2
21313,1
21314,0
21315,0
21316,2
21317,2
21318,0
21319,0
21320,0
21323,0
21324,2
21326,0
21327,2
21328,0
21329,0
21330,0
21331,0
21332,0
21333,2
21334,2
21336,0
21337,0
21338,0
21339,0
21340,2
21341,0
21342,0
21343,0
21344,2
21346,0
21347,0
21348,1
21349,1
21350,2
21351,2
21352,0
21353,2
21354,2
21357,0
21358,1
21359,0
21362,0
21363,0
21364,0
21365,0
21367,2
21368,0
21371,0
21372,0
21374,1
21375,2
21376,0
21377,2
21378,2
21379,0
21380,0
21382,2
21383,0
21384,0
21385,1
21387,0
21390,0
21391,0
21392,0
21393,2
21394,2
21396,0
21397,2
21398,0
21399,0
21401,0
21403,0
21404,0
21406,2
21407,2
21408,0
21409,0
21411,0
21413,2
21414,2
21415,0
21416,2
21417,2
21418,0
21419,2
21421,0
21423,0
21424,2
21426,0
21427,0
21428,2
21430,2
21431,0
21432,0
21433,0
21434,0
21435,0
21437,0
21441,0
21443,1
21444,2
21445,2
21446,0
21447,2
21448,2
21449,2
21450,0
21451,2
21452,0
21453,0
21454,2
21455,0
21458,0
21459,0
21460,2
21461,0
21462,0
21464,2
21465,0
21466,0
21467,2
21468,0
21469,0
21470,1
21471,1
21472,2
21473,0
21474,0
21475,0
21476,2
21478,0
21480,0
21481,0
21482,2
21483,1
21484,0
21485,0
21486,0
21487,0
21488,2
21489,2
21490,2
21492,0
21493,2
21494,2
21495,0
21496,0
21497,2
21499,0
21500,2
21501,2
21504,0
21505,0
21506,2
21507,0
21508,0
21509,2
21510,1
21511,2
21512,2
21513,0
21514,0
21515,0
21516,0
21517,0
21518,0
21519,1
21521,0
21522,0
21524,0
21526,2
21528,1
21530,2
21531,2
21532,0
21534,2
21535,2
21536,0
21537,0
21538,2
21539,0
21540,0
21541,0
21542,1
21545,0
21546,0
21547,2
21548,2
21549,0
21550,2
21551,2
21553,0
21554,2
21555,0
21556,0
21557,2
21558,2
21560,0
21563,2
21564,0
21567,2
21568,0
21569,0
21570,2
21573,2
21574,2
21575,2
21576,2
21577,1
21579,2
21580,1
21581,2
21582,0
21583,2
21585,2
21586,2
21588,2
21589,0
21590,0
21591,2
21592,2
21594,0
21595,0
21597,2
21598,2
21599,0
21601,0
21602,2
21603,0
21605,0
21607,0
21608,0
21609,2
21612,0
21613,2
21614,2
21615,2
21619,2
21620,0
21622,2
21623,2
21624,0
21625,2
21626,0
21627,0
21629,1
21630,0
21632,0
21633,2
21634,0
21635,0
21636,2
21637,0
21638,0
21639,0
21640,0
21641,2
21642,2
21643,2
21644,2
21645,2
21646,2
21647,2
21648,0
21649,2
21650,0
21651,1
21652,1
21653,0
21655,2
21657,2
21658,2
21659,2
21660,0
21661,0
21664,2
21665,1
21666,2
21667,0
21668,2
21669,2
21670,0
21671,0
21672,0
21673,0
21676,2
21677,2
21678,0
21679,0
21681,0
21683,0
21684,0
21685,2
21687,2
21688,2
21689,2
21691,0
21692,0
21693,0
21694,2
21695,2
21696,0
21697,0
21698,0
21701,0
21702,2
21704,0
21705,0
21707,1
21709,0
21710,0
21712,2
21713,0
21716,2
21719,0
21720,0
21721,0
21724,0
21725,0
21726,0
21727,2
21729,0
21730,0
21731,2
21732,1
21733,0
21734,0
21736,0
21737,0
21738,2
21739,2
21740,0
21742,1
21743,0
21744,0
21745,0
21747,0
21748,0
21750,0
21751,2
21752,0
21753,2
21754,1
21755,0
21756,0
21759,1
21760,0
21761,0
21762,0
21763,0
21764,2
21765,2
21766,2
21767,0
21769,2
21771,0
21772,2
21773,0
21775,0
21776,1
21777,2
21779,2
21782,0
21783,2
21784,2
21785,0
21787,2
21788,0
21789,0
21790,2
21791,0
21792,2
21793,2
21794,0
21796,2
21797,0
21799,0
21800,0
21801,2
21803,0
21805,2
21807,2
21808,1
21809,2
21810,2
21811,0
21812,1
21814,0
21816,2
21817,0
21819,0
21820,1
21821,2
21822,2
21823,0
21825,2
21827,0
21829,2
21830,2
21832,0
21833,0
21834,0
21836,0
21837,2
21838,0
21839,0
21840,0
21841,2
21842,0
21843,0
21844,0
21847,0
21849,2
21852,0
21853,0
21854,2
21855,0
21856,0
21857,0
21858,0
21859,2
21860,0
21861,1
21862,2
21864,0
21865,0
21866,0
21869,0
21871,2
21872,0
21875,0
21876,1
21878,0
21879,2
21880,0
21883,2
21884,0
21885,0
21887,0
21888,2
21891,0
21893,0
21894,0
21895,2
21896,0
21897,0
21898,1
21900,0
21901,0
21902,2
21904,2
21905,2
21906,2
21907,2
21908,0
21909,0
21910,0
21911,2
21912,0
21913,1
21914,0
21915,2
21917,2
21919,2
21921,2
21922,2
21925,0
21927,2
21928,0
21929,0
21931,2
21933,0
21934,2
21935,2
21936,0
21937,0
21938,0
21939,0
21940,0
21941,0
21942,0
21943,0
21944,0
21945,0
21946,0
21947,2
21948,1
21949,2
21950,0
21951,2
21952,2
21953,2
21955,0
21956,2
21957,0
21959,0
21960,0
21962,2
21964,0
21965,0
21966,0
21967,0
21968,2
21970,0
21971,2
21972,0
21973,0
21974,0
21975,0
21976,2
21977,0
21978,2
21980,0
21983,0
21984,2
21986,0
21987,0
21988,0
21989,0
21990,2
21991,0
21992,0
21993,0
21994,0
21995,2
21996,0
21997,1
21998,2
21999,2
22000,0
22002,2
22003,2
22004,2
22005,0
22006,0
22007,0
22008,0
22009,0
22010,2
22012,0
22013,0
22014,0
22015,0
22017,0
22018,0
22021,2
22022,0
22023,0
22024,0
22025,2
22026,2
22027,1
22028,2
22029,0
22030,1
22031,0
22032,0
22033,2
22034,1
22036,1
22037,0
22038,2
22039,2
22040,2
22041,0
22042,0
22043,0
22044,0
22045,1
22046,2
22047,1
22048,0
22049,2
22050,2
22051,2
22052,0
22053,2
22054,2
22055,2
22056,2
22057,0
22058,2
22060,2
22061,0
22063,2
22066,1
22067,0
22068,1
22070,2
22071,0
22072,2
22074,0
22075,2
22077,1
22082,1
22083,0
22084,2
22085,0
22086,1
22087,2
22088,1
22090,0
22091,0
22092,0
22093,0
22094,0
22095,0
22097,0
22098,0
22100,0
22101,2
22103,0
22105,0
22106,2
22107,2
22108,2
22109,0
22110,2
22112,2
22113,2
22114,2
22115,2
22116,2
22117,0
22118,1
22119,1
22120,0
22121,0
22125,2
22126,0
22128,0
22129,2
22130,0
22132,0
22133,2
22135,2
22137,0
22138,0
22139,1
22142,0
22143,1
22144,2
22146,0
22147,2
22148,2
22149,0
22150,0
22151,2
22152,0
22155,1
22156,0
22157,2
22158,0
22159,2
22160,2
22162,0
22163,0
22164,1
22165,0
22166,1
22167,2
22170,0
22171,2
22172,0
22175,0
22176,0
22178,2
22179,2
22180,1
22182,2
22183,2
22184,2
22185,2
22186,2
22187,2
22188,0
22189,2
22190,2
22191,0
22193,0
22194,2
22196,2
22197,2
22198,2
22199,0
22200,0
22201,2
22202,2
22203,0
22204,0
22205,0
22206,0
22207,0
22208,0
22210,2
22211,0
22212,0
22213,2
22214,1
22215,0
22216,2
22217,0
22218,2
22219,0
22222,1
22224,0
22225,2
22226,0
22227,0
22229,1
22230,0
22231,0
22232,0
22233,0
22235,0
22236,2
22238,2
22241,0
22242,2
22243,0
22244,2
22245,0
22246,0
22247,2
22248,2
22249,0
22250,1
22252,0
22253,2
22254,2
22255,2
22256,0
22257,0
22258,0
22259,0
22261,0
22265,0
22266,0
22267,0
22268,2
22269,0
22270,2
22271,0
22272,0
22273,1
22274,0
22276,2
22277,1
22278,0
22279,0
22280,2
22281,0
22282,0
22283,0
22284,0
22285,2
22287,2
22288,2
22289,0
22291,2
22293,2
22294,2
22295,2
22296,1
22297,2
22298,2
22299,0
22300,1
22301,0
22302,0
22303,0
22304,0
22305,0
22306,2
22307,0
22308,1
22309,2
22311,0
22312,2
22314,0
22315,2
22316,0
22317,0
22318,0
22319,0
22320,2
22321,2
22322,2
22323,2
22324,2
